DGRP_786,64.16,45.71,0.69,0.32
DGRP_787,59.57,53.44,0.44,0.20
DGRP_790,71.67,58.40,0.60,0.04
DGRP_796,62.72,55.32,0.80,0.36
DGRP_799,72.80,60.50,0.84,0.46
DGRP_801,58.45,46.40,0.96,0.80
DGRP_802,66.24,52.80,0.88,0.44
DGRP_804,54.57,37.01,0.76,0.64
DGRP_805,55.02,47.17,0.68,0.92
DGRP_808,42.78,39.02,0.64,0.80
DGRP_810,61.39,53.06,0.60,0.32
DGRP_812,91.20,71.52,0.36,0.68
DGRP_818,69.00,43.04,0.84,0.40
DGRP_819,49.92,33.80,0.88,0.44
DGRP_820,64.33,47.50,0.62,0.31
DGRP_821,65.60,57.20,0.64,0.08
DGRP_822,77.71,54.53,0.80,0.28
DGRP_83,55.52,56.96,0.72,0.76
DGRP_832,65.78,55.84,0.80,0.60
DGRP_837,67.24,55.33,0.92,0.44
DGRP_843,75.40,65.12,0.96,0.44
DGRP_849,76.17,59.92,0.96,0.84
DGRP_85,43.04,47.68,0.44,0.64
DGRP_850,45.87,40.00,0.84,0.40
DGRP_852,66.78,50.67,0.74,0.61
DGRP_853,56.33,51.23,0.88,0.68
DGRP_855,51.43,44.67,1.00,0.64
DGRP_857,57.47,56.82,0.96,0.76
DGRP_859,64.96,47.18,0.48,0.74
DGRP_861,50.89,34.26,0.84,0.76
DGRP_879,57.31,40.80,0.76,0.12
DGRP_88,50.94,69.92,0.76,0.36
DGRP_882,89.28,54.04,0.88,0.32
DGRP_884,50.89,41.02,0.76,0.64
DGRP_887,73.67,47.83,0.96,0.56
DGRP_890,50.29,38.08,0.96,0.24
DGRP_892,64.00,38.72,0.83,0.80
DGRP_894,64.16,43.36,0.80,0.48
DGRP_897,63.67,58.24,0.92,0.76
DGRP_900,50.40,41.83,0.96,0.84
DGRP_907,59.52,45.28,0.84,0.56
DGRP_908,68.64,54.53,0.72,0.80
DGRP_91,71.36,49.76,0.76,0.52
DGRP_911,44.08,35.68,0.76,0.56
DGRP_913,78.88,57.76,0.88,0.44
DGRP_93,57.12,34.88,0.56,0.12
