DGRP_822,36.941,47.319,0.80,0.28
DGRP_83,26.385,46.924,0.72,0.76
DGRP_832,33.246,38.171,0.80,0.60
DGRP_837,29.986,59.418,0.92,0.44
DGRP_843,45.094,51.734,0.96,0.44
DGRP_849,34.250,41.597,0.96,0.84
DGRP_85,43.682,37.645,0.44,0.64
DGRP_850,21.836,27.029,0.84,0.40
DGRP_852,56.113,50.700,0.74,0.61
DGRP_853,31.629,41.729,0.88,0.68
DGRP_855,38.219,40.415,1.00,0.64
DGRP_857,24.877,30.714,0.96,0.76
DGRP_859,47.046,53.049,0.48,0.74
DGRP_861,36.574,57.866,0.84,0.76
DGRP_879,50.523,42.621,0.76,0.12
DGRP_88,41.746,42.821,0.76,0.36
DGRP_882,37.803,38.537,0.88,0.32
DGRP_884,40.197,56.153,0.76,0.64
DGRP_887,35.104,40.868,0.96,0.56
DGRP_890,34.132,28.696,0.96,0.24
DGRP_892,35.824,32.273,0.83,0.80
DGRP_894,36.571,58.338,0.80,0.48
DGRP_897,47.016,38.379,0.92,0.76
DGRP_900,33.652,42.242,0.96,0.84
DGRP_907,39.971,33.353,0.84,0.56
DGRP_908,33.813,41.438,0.72,0.80
DGRP_91,36.559,37.652,0.76,0.52
DGRP_911,23.275,22.508,0.76,0.56
DGRP_913,59.672,62.508,0.88,0.44
DGRP_93,35.986,25.043,0.56,0.12
